line_id,order_id,book_id,price
86338,5003,3441,13.24
86339,7049,4250,18.48
86340,7050,5268,11.91
86341,909,6210,0.07
86342,910,3807,14.02
86343,5004,5316,5.72
86344,5005,11091,2.52
86345,7051,7114,16.38
86346,7052,1962,8.50
86347,911,6634,14.11
86348,912,8237,11.68
86349,5006,7782,14.89
86350,5007,6955,17.82
86351,7053,6461,4.59
86352,7054,4526,6.89
86353,913,5587,9.54
86354,5008,9774,19.23
86355,7055,1906,19.45
86356,914,3870,16.44
86357,915,730,17.25
86358,916,1302,19.93
86359,5009,7026,3.36
86360,5010,10510,4.39
86361,5011,2932,13.18
86362,7056,5625,10.99
86363,7057,2583,10.23
86364,7058,9580,15.40
86365,917,2983,0.60
86366,5012,3844,12.75
86367,7059,1677,16.82
86368,918,8388,4.91
86369,5013,10744,1.83
86370,7060,6246,10.63
86371,919,10848,5.58
86372,5014,5233,10.29
86373,7061,1793,5.25
86374,920,9223,7.14
86375,5015,3316,8.38
86376,7062,2241,14.99
86377,921,1602,9.42
86378,922,10271,4.05
86379,5016,2697,12.10
86380,5017,3310,13.45
86381,7063,5235,6.69
86382,7064,2904,6.03
86383,923,8057,14.32
86384,5018,4545,17.88
86385,7065,2716,10.77
86386,924,10688,3.74
86387,925,590,14.08
86388,5019,4030,13.96
86389,5020,4489,18.46
86390,7066,4506,5.11
86391,7067,707,11.01
86392,926,6255,3.18
86393,5021,1212,1.35
86394,7068,111,16.95
86395,927,2318,9.97
86396,928,9667,16.95
86397,5022,7026,12.29
86398,5023,1974,0.87
86399,7069,7642,6.05
86400,7070,5038,7.11
86401,929,4676,0.68
86402,5024,10124,8.94
86403,7071,5613,3.63
86404,930,4392,8.57
86405,5025,10675,10.21
86406,7072,7509,16.85
86407,931,2081,8.16
86408,5026,5341,3.51
86409,7073,4859,13.15
86410,932,10866,18.22
86411,933,6947,7.78
86412,934,805,3.89
86413,5027,8411,3.91
86414,5028,7901,19.27
86415,5029,7660,11.01
86416,7074,7658,15.78
86417,7075,9802,0.74
86418,7076,6041,12.06
86419,935,4304,2.49
86420,936,5149,18.80
86421,937,3458,14.69
86422,5030,8230,9.90
86423,5031,2850,15.91
86424,5032,2336,13.25
86425,7077,7602,8.56
86426,7078,1013,3.41
86427,7079,6450,7.73
86428,938,2167,16.27
86429,939,5369,19.45
86430,5033,4619,3.16
86431,5034,6054,4.94
86432,7080,6694,5.35
86433,7081,5937,17.29
86434,940,8043,0.39
86435,941,10354,11.86
86436,5035,1944,1.87
86437,5036,10502,8.77
86438,7082,4017,9.79
86439,7083,4045,6.99
86440,942,7314,4.76
86441,943,2419,7.46
86442,5037,2375,18.96
86443,5038,1099,13.01
86444,7084,10632,16.52
86445,7085,2945,16.89
86446,944,4776,12.24
86447,945,8607,0.61
86448,5039,9267,1.44
86449,5040,9599,1.93
86450,7086,9961,3.72
86451,7087,2709,13.20
86452,946,6331,17.30
86453,5041,6879,9.92
86454,7088,6950,12.71
86455,947,3383,12.27
86456,5042,1718,18.64
86457,7089,2200,3.83
86458,948,4070,5.07
86459,949,1889,1.77
86460,950,10393,8.08
86461,5043,2423,17.53
86462,5044,8126,0.42
86463,5045,10180,10.22
86464,7090,9007,10.29
86465,7091,1619,3.66
86466,7092,5332,16.93
86467,951,8840,8.66
86468,952,8697,12.18
86469,5046,7785,13.43
86470,5047,2884,5.62
86471,7093,6971,5.80
86472,7094,6353,19.68
86473,953,2317,1.77
86474,954,9107,16.53
86475,5048,7526,18.06
86476,5049,5395,14.32
86477,7095,1389,9.53
86478,7096,83,12.16
86479,955,189,5.23
86480,956,2852,9.94
86481,957,7972,1.82
86482,5050,3405,5.13
86483,5051,4059,1.08
86484,5052,1970,14.44
86485,7097,887,4.64
86486,7098,10257,18.25
86487,7099,8859,4.87
86488,958,9238,8.40
86489,959,6773,15.68
86490,5053,1037,2.28
86491,5054,3246,2.32
86492,7100,7837,3.47
86493,7101,8405,5.12
86494,960,145,5.95
86495,5055,4987,6.97
86496,7102,4438,18.96
86497,961,6051,17.49
86498,962,8252,1.68
86499,963,2184,14.57
86500,5056,598,1.66
86501,5057,2838,0.51
86502,5058,4022,14.63
86503,7103,6372,13.38
86504,7104,6968,2.49
86505,7105,8275,6.90
86506,964,5504,8.75
86507,5059,7839,4.18
86508,7106,10378,0.71
86509,965,4232,15.89
86510,966,9253,15.48
86511,967,4188,11.18
86512,5060,7421,13.14
86513,5061,3154,8.94
86514,5062,4267,11.54
86515,7107,8176,18.85
86516,7108,5660,14.31
86517,7109,570,2.20
86518,968,4403,12.98
86519,969,635,6.77
86520,5063,5809,11.89
86521,5064,4512,4.89
86522,7110,57,5.85
86523,7111,4974,7.15
86524,970,4982,3.30
86525,5065,5372,18.36
86526,7112,1588,19.18
86527,971,4076,19.09
86528,5066,7504,10.16
86529,7113,5751,1.20
86530,972,8344,11.38
86531,973,6634,5.47
86532,5067,6435,1.43
86533,5068,6920,17.91
86534,7114,6803,7.41
86535,7115,213,19.67
86536,974,9576,7.04
86537,5069,1991,16.77
86538,7116,7283,15.16
86539,975,9188,17.10
86540,976,8881,8.51
86541,5070,8157,7.78
86542,5071,8291,11.17
86543,7117,6211,2.29
86544,7118,10000,2.99
86545,977,570,16.15
86546,978,9847,0.03
86547,979,3920,15.14
86548,5072,8111,7.46
86549,5073,7548,5.45
86550,5074,3652,16.46
86551,7119,1452,3.66
86552,7120,5833,1.44
86553,7121,8751,14.33
86554,980,2494,19.41
86555,981,2002,19.76
86556,5075,4457,0.77
86557,5076,11019,16.72
86558,7122,2342,10.87
86559,7123,953,15.96
86560,982,8147,5.35
86561,5077,1561,17.99
86562,7124,848,13.65
86563,983,2057,17.52
86564,984,9197,10.07
86565,5078,437,13.70
86566,5079,3413,9.58
86567,7125,5283,18.73
86568,7126,2882,9.70
86569,985,7208,15.68
86570,986,10870,10.64
86571,5080,8129,1.12
86572,5081,974,5.40
86573,7127,986,12.64
86574,7128,9964,11.61
86575,987,2409,6.81
86576,988,599,4.94
86577,5082,812,12.49
86578,5083,10043,12.79
86579,7129,5464,10.72
86580,7130,2306,8.56
86581,989,5764,6.12
86582,990,10860,19.24
86583,5084,9818,10.51
86584,5085,10908,6.50
86585,7131,7619,8.96
86586,7132,2080,11.80
86587,991,4327,3.49
86588,992,7848,0.07
86589,5086,10022,9.87
86590,5087,8516,6.92
86591,7133,4831,2.65
86592,7134,4017,8.14
86593,993,10582,10.69
86594,994,9122,9.91
86595,5088,194,12.02
86596,5089,10593,19.15
86597,7135,10365,15.70
86598,7136,1443,5.88
86599,995,899,10.44
86600,996,4087,5.41
86601,997,2796,8.89
86602,5090,5208,0.14
86603,5091,7026,2.72
86604,5092,8735,10.35
86605,7137,2577,12.12
86606,7138,3727,17.14
86607,7139,3108,16.52
86608,998,3247,19.63
86609,5093,345,4.22
86610,7140,10714,3.61
86611,999,158,10.58
86612,1000,6710,8.55
86613,5094,3665,7.27
86614,5095,9241,1.22
86615,7141,9058,17.74
86616,7142,11039,6.00
86617,1001,5820,14.31
86618,5096,99,17.95
86619,7143,5133,12.27
86620,1002,7610,11.58
86621,5097,9376,9.52
86622,7144,9498,16.78
86623,1003,7068,13.17
86624,5098,4299,19.13
86625,7145,6927,4.87
86626,1004,3898,0.41
86627,5099,587,4.03
86628,7146,9441,12.77
86629,1005,7198,6.37
86630,5100,7268,6.19
86631,7147,6548,0.27
86632,1006,3357,9.36
86633,5101,4849,15.49
86634,7148,6278,9.96
86635,1007,8870,9.84
86636,5102,764,17.34
86637,7149,1431,0.85
86638,1008,9186,0.02
86639,1009,5881,12.79
86640,1010,6798,2.73
86641,5103,9467,16.87
86642,5104,7415,16.01
86643,5105,47,12.38
86644,7150,915,11.09
86645,7151,5839,19.21
86646,7152,2548,5.26
86647,1011,6980,6.96
86648,5106,9542,4.88
86649,7153,7201,10.07
86650,1012,6423,7.50
86651,1013,1589,11.79
86652,5107,5768,16.47
86653,5108,6264,6.88
86654,7154,338,2.41
86655,7155,5682,3.84
86656,1014,4762,11.28
86657,5109,5956,19.70
86658,7156,3542,12.74
86659,1015,2567,4.84
86660,5110,5769,17.31
86661,7157,8606,5.40
86662,1016,323,6.71
86663,1017,6562,18.85
86664,1018,10507,17.86
86665,5111,7042,9.70
86666,5112,5854,3.51
86667,5113,3332,19.41
86668,7158,10627,17.26
86669,7159,5007,13.22
86670,7160,10620,15.79
86671,1019,933,1.01
86672,5114,26,17.18
86673,7161,3216,17.35
86674,1020,5230,14.95
86675,5115,3656,7.99
86676,7162,131,17.21
86677,1021,2973,15.09
86678,1022,10794,11.75
86679,5116,297,7.42
86680,5117,8626,15.26
86681,7163,5444,3.14
86682,7164,3541,2.39
86683,1023,7144,17.04
86684,1024,3726,2.35
86685,1025,6487,11.25
86686,5118,703,12.57
86687,5119,10599,17.55
86688,5120,5890,0.29
86689,7165,5391,7.58
86690,7166,4905,1.35
86691,7167,157,17.37
86692,1026,3344,17.93
86693,5121,6475,4.39
86694,7168,3909,1.97
86695,1027,4871,17.87
86696,1028,1718,1.82
86697,1029,11051,13.84
86698,5122,5343,6.50
86699,5123,2062,19.02
86700,5124,2219,2.87
86701,7169,1342,3.43
86702,7170,5518,19.29
86703,7171,3741,15.73
86704,1030,10290,5.27
86705,5125,6058,18.62
86706,7172,241,6.30
86707,1031,5686,12.19
86708,5126,5713,14.79
86709,7173,1744,11.31
86710,1032,3970,1.75
86711,5127,4095,11.53
86712,7174,8679,3.39
86713,1033,5647,0.58
86714,5128,6917,0.44
86715,7175,2718,3.11
86716,1034,511,15.25
86717,5129,7498,1.64
86718,7176,4333,14.00
86719,1035,3707,11.30
86720,1036,9187,8.66
86721,5130,7649,2.77
86722,5131,7020,14.77
86723,7177,8899,15.67
86724,7178,5754,4.71
86725,1037,6978,8.57
86726,5132,2907,0.41
86727,7179,3548,10.65
86728,1038,7866,18.73
86729,1039,6248,19.96
86730,5133,3408,10.74
86731,5134,8523,4.38
86732,7180,8858,6.47
86733,7181,2568,3.65
86734,1040,2447,11.04
86735,1041,1121,16.95
86736,5135,10399,2.61
86737,5136,9457,17.14
86738,7182,8191,2.18
86739,7183,3753,7.18
86740,1042,8710,16.74
86741,1043,9316,13.50
86742,5137,9595,5.74
86743,5138,9436,7.58
86744,7184,3907,12.37
86745,7185,430,6.76
86746,1044,6378,17.05
86747,1045,6036,3.10
86748,5139,1651,5.52
86749,5140,10414,17.01
86750,7186,4964,13.57
86751,7187,595,4.64
86752,1046,4,6.10
86753,5141,5836,14.14
86754,7188,10703,13.77
86755,1047,6185,14.28
86756,5142,10046,7.44
86757,7189,1680,12.79
86758,1048,8274,16.00
86759,1049,8556,8.89
86760,5143,10199,4.98
86761,5144,5514,14.60
86762,7190,1832,12.65
86763,7191,7433,8.85
86764,1050,2331,14.39
86765,5145,10772,13.65
86766,7192,5661,9.91
86767,1051,10595,5.48
86768,5146,5713,14.90
86769,7193,2056,13.78
86770,1052,9905,7.68
86771,1053,2786,1.98
86772,1054,8287,8.52
86773,5147,9979,4.11
86774,5148,3746,1.34
86775,5149,3606,8.40
86776,7194,1416,7.53
86777,7195,5577,7.52
86778,7196,4202,15.19
86779,1055,7390,0.84
86780,1056,2433,19.33
86781,5150,1967,19.68
86782,5151,4349,0.03
86783,7197,9292,3.41
86784,7198,3869,4.54
86785,1057,1016,15.52
86786,1058,6736,13.99
86787,5152,7571,6.08
86788,5153,5324,9.61
86789,7199,10755,7.83
86790,7200,651,2.35
86791,1059,4590,14.19
86792,1060,3455,8.47
86793,5154,2080,13.27
86794,5155,8427,15.91
86795,7201,7856,2.86
86796,7202,6649,11.17
86797,1061,11127,6.48
86798,1062,6909,2.64
86799,5156,8863,11.74
86800,5157,6074,19.36
86801,7203,2258,2.20
86802,7204,10483,7.60
86803,1063,814,4.52
86804,5158,10138,17.54
86805,7205,7261,12.62
86806,1064,2207,1.96
86807,5159,9963,3.65
86808,7206,2529,11.76
86809,1065,2880,10.59
86810,1066,9695,15.35
86811,5160,2499,16.40
86812,5161,4732,13.34
86813,7207,652,5.85
86814,7208,3179,11.03
86815,1067,10014,16.91
86816,5162,5868,2.01
86817,7209,10246,6.04
86818,1068,8326,16.70
86819,1069,10351,2.92
86820,5163,10448,5.14
86821,5164,5207,11.37
86822,7210,4891,9.83
86823,7211,1556,4.48
86824,1070,7793,16.59
86825,1071,531,14.99
86826,5165,6720,15.43
86827,5166,498,18.19
86828,7212,4604,6.80
86829,7213,5101,5.45
86830,1072,10974,2.28
86831,5167,6807,14.33
86832,7214,8317,11.75
86833,1073,7742,14.32
86834,1074,5471,6.22
86835,5168,886,9.31
86836,5169,975,0.84
86837,7215,10541,12.21
86838,7216,2344,4.43
86839,1075,5289,14.24
86840,1076,1496,10.72
86841,5170,3079,15.51
86842,5171,525,18.19
86843,7217,4508,5.95
86844,7218,3034,9.41
86845,1077,5945,5.19
86846,1078,7746,14.03
86847,1079,4656,19.76
86848,5172,7612,9.13
86849,5173,2575,15.74
86850,5174,2677,16.84
86851,7219,5433,18.30
86852,7220,1230,16.15
86853,7221,7851,2.11
86854,1080,4571,14.75
86855,5175,5059,1.22
86856,7222,10466,10.41
86857,1081,8675,6.74
86858,5176,3862,14.48
86859,7223,6432,14.37
86860,1082,9550,2.71
86861,5177,1154,2.23
86862,7224,2745,17.97
86863,1083,8384,1.43
86864,5178,1069,5.33
86865,7225,481,8.34
86866,1084,10642,10.61
86867,5179,8704,6.40
86868,7226,2830,6.22
86869,1085,8819,0.59
86870,5180,8567,15.22
86871,7227,5511,3.86
86872,1086,5342,16.42
86873,1087,7393,17.19
86874,1088,3373,18.75
86875,5181,8668,1.64
86876,5182,809,2.35
86877,5183,4121,9.97
86878,7228,4240,8.20
86879,7229,10087,6.06
86880,7230,8848,1.33
86881,1089,10550,10.81
86882,5184,9554,13.42
86883,7231,8683,17.76
86884,1090,1091,16.54
86885,1091,9347,14.39
86886,5185,856,4.53
86887,5186,10033,16.57
86888,7232,4883,14.15
86889,7233,2473,19.76
86890,1092,3046,8.08
86891,5187,2219,15.70
86892,7234,3625,5.49
86893,1093,4394,3.02
86894,5188,6353,8.03
86895,7235,3270,5.30
86896,1094,4943,8.51
86897,5189,8843,13.94
86898,7236,1124,8.27
86899,1095,8522,11.76
86900,1096,7153,9.00
86901,5190,3577,5.14
86902,5191,3577,16.72
86903,7237,2392,11.34
86904,7238,2126,5.07
86905,1097,7728,14.24
86906,5192,5304,4.94
86907,7239,8969,5.77
86908,1098,262,5.06
86909,5193,2153,4.17
86910,7240,5155,13.80
86911,1099,676,4.67
86912,1100,10952,4.43
86913,1101,1719,2.16
86914,5194,848,1.14
86915,5195,636,2.28
86916,5196,4450,13.13
86917,7241,925,8.92
86918,7242,10904,11.24
86919,7243,9685,13.31
86920,1102,7982,11.79
86921,1103,8848,4.15
86922,5197,7257,12.76
86923,5198,2606,5.13
86924,7244,6455,2.62
86925,7245,10173,3.57
86926,1104,1668,4.27
86927,1105,6884,9.05
86928,1106,4520,13.47
86929,5199,1653,14.45
86930,5200,1854,13.31
86931,5201,9216,2.89
86932,7246,2635,15.02
86933,7247,498,19.41
86934,7248,7994,13.61
86935,1107,2754,3.91
86936,1108,2620,11.81
86937,5202,2732,9.13
86938,5203,6081,7.25
86939,7249,1931,15.59
86940,7250,4200,10.97
86941,1109,6778,8.02
86942,1110,1971,13.65
86943,1111,9814,7.23
86944,5204,1812,14.58
86945,5205,1736,11.87
86946,5206,5548,14.26
86947,7251,762,4.07
86948,7252,9050,9.11
86949,7253,9319,16.42
86950,1112,6585,9.93
86951,1113,7867,0.91
86952,1114,1193,7.98
86953,5207,7485,3.34
86954,5208,9082,11.61
86955,5209,5046,10.52
86956,7254,3009,15.47
86957,7255,623,19.19
86958,7256,7013,5.44
86959,1115,5232,10.68
86960,5210,2901,14.01
86961,7257,8022,10.06
86962,1116,3920,5.04
86963,1117,2265,5.23
86964,5211,7755,14.00
86965,5212,4555,18.93
86966,7258,5620,13.71
86967,7259,10140,10.01
86968,1118,8554,6.84
86969,5213,4506,19.96
86970,7260,8630,17.67
86971,1119,1002,16.00
86972,5214,8128,5.04
86973,7261,753,11.66
86974,1120,7915,16.16
86975,5215,10078,2.09
86976,7262,8972,14.35
86977,1121,1869,13.75
86978,5216,10396,12.17
86979,7263,2658,7.39
86980,1122,1446,10.84
86981,1123,3553,19.42
86982,1124,9973,11.37
86983,5217,1724,1.37
86984,5218,9759,3.60
86985,5219,2996,16.12
86986,7264,2473,13.86
86987,7265,8881,18.24
86988,7266,1839,1.81
86989,1125,10638,10.18
86990,5220,7536,17.18
86991,7267,2936,14.83
86992,1126,10198,7.16
86993,5221,441,2.49
86994,7268,5599,2.85
86995,1127,2270,11.84
86996,1128,3864,19.21
86997,1129,8463,18.43
86998,5222,3619,17.24
86999,5223,3710,1.63
87000,5224,4541,15.91
87001,7269,8380,7.58
87002,7270,7068,0.79
87003,7271,3236,6.72
87004,1130,8992,0.64
87005,5225,8190,11.68
87006,7272,7926,16.18
87007,1131,10116,2.36
87008,5226,9595,19.15
87009,7273,2241,2.67
87010,1132,719,18.43
87011,5227,4611,6.14
87012,7274,3256,10.83
87013,1133,9224,10.42
87014,5228,1307,0.49
87015,7275,8573,15.57
87016,1134,6460,11.35
87017,1135,1074,15.59
87018,5229,6770,14.06
87019,5230,7687,6.89
87020,7276,7232,4.32
87021,7277,1449,0.06
87022,1136,6955,2.31
87023,5231,7828,3.40
87024,7278,8237,3.82
87025,1137,8163,1.91
87026,5232,3068,1.85
87027,7279,7080,18.06
87028,1138,6750,6.48
87029,1139,8899,0.54
87030,1140,8182,11.92
87031,5233,8601,1.55
87032,5234,759,2.17
87033,5235,3765,7.32
87034,7280,9065,19.51
87035,7281,4825,4.83
87036,7282,10082,16.12
87037,1141,3471,2.83
87038,1142,8593,8.73
87039,5236,9622,0.29
87040,5237,5332,7.04
87041,7283,3588,11.12
87042,7284,9056,8.01
87043,1143,6237,12.03
87044,5238,3616,16.41
87045,7285,1435,3.65
87046,1144,5853,1.65
87047,5239,9273,18.39
87048,7286,1099,14.69
87049,1145,4186,13.55
87050,5240,2884,5.26
87051,7287,5987,18.02
87052,1146,9903,14.95
87053,5241,745,1.85
87054,7288,2915,0.64
87055,1147,4169,15.53
87056,5242,8454,9.37
87057,7289,705,18.22
87058,1148,4060,1.82
87059,5243,4026,10.71
87060,7290,6579,7.00
87061,1149,10869,16.67
87062,5244,2640,13.71
87063,7291,7971,10.50
87064,1150,5293,16.07
87065,5245,6567,10.81
87066,7292,10377,0.82
87067,1151,4536,18.30
87068,5246,3911,0.25
87069,7293,100,0.13
87070,1152,73,0.26
87071,1153,494,3.66
87072,5247,8713,7.31
87073,5248,5315,5.84
87074,7294,314,5.28
87075,7295,2629,7.78
87076,1154,2621,0.22
87077,5249,3883,14.22
87078,7296,5669,8.27
87079,1155,6004,9.14
87080,1156,7410,19.18
87081,1157,8865,2.13
87082,5250,1599,7.96
87083,5251,6222,12.03
87084,5252,3679,16.96
87085,7297,2770,14.00
87086,7298,8382,13.33
87087,7299,805,7.25
87088,1158,6618,17.73
87089,5253,7224,11.72
87090,7300,10932,3.09
87091,1159,9168,13.13
87092,5254,9026,1.72
87093,7301,11098,14.57
87094,1160,7229,1.26
87095,1161,4083,12.90
87096,5255,1383,13.73
87097,5256,655,4.70
87098,7302,11119,5.82
87099,7303,5076,8.17
87100,1162,7499,2.88
87101,5257,7782,1.28
87102,7304,2475,18.39
87103,1163,10361,17.93
87104,1164,7680,15.21
87105,5258,8155,7.65
87106,5259,7941,8.41
87107,7305,10706,10.98
87108,7306,9546,12.86
87109,1165,7131,5.51
87110,1166,5064,8.97
87111,5260,9773,0.91
87112,5261,6584,16.45
87113,7307,3753,4.38
87114,7308,928,15.19
87115,1167,6103,9.26
87116,1168,7448,19.15
87117,5262,8689,0.62
87118,5263,9034,19.34
87119,7309,4436,1.85
87120,7310,2964,1.09
87121,1169,5269,4.08
87122,5264,6667,7.68
87123,7311,1361,9.19
87124,1170,10358,5.51
87125,1171,6522,2.07
87126,5265,8441,9.65
87127,5266,1530,4.79
87128,7312,8729,4.08
87129,7313,7419,14.43
87130,1172,6756,17.43
87131,5267,5960,1.27
87132,7314,7920,7.35
87133,1173,7823,8.24
87134,5268,10593,10.47
87135,7315,8461,4.64
87136,1174,9781,13.98
87137,5269,9539,3.79
87138,7316,4194,6.31
87139,1175,4960,5.66
87140,1176,857,10.73
87141,5270,5013,12.88
87142,5271,9650,8.10
87143,7317,4703,17.97
87144,7318,2495,8.51
87145,1177,5076,0.07
87146,5272,7219,4.67
87147,7319,2456,8.06
87148,1178,3939,11.21
87149,1179,8234,0.37
87150,1180,9709,6.14
87151,5273,10223,13.43
87152,5274,6701,19.92
87153,5275,1923,17.53
87154,7320,9604,13.73
87155,7321,9389,3.18
87156,7322,2941,16.88
87157,1181,4742,11.99
87158,5276,8000,15.93
87159,7323,9178,14.70
87160,1182,2232,15.95
87161,5277,4307,10.84
87162,7324,6110,2.38
87163,1183,10557,7.72
87164,1184,929,5.19
87165,1185,533,9.21
87166,5278,1763,8.21
87167,5279,6433,13.17
87168,5280,6218,16.36
87169,7325,4597,12.24
87170,7326,9123,5.28
87171,7327,9571,10.17
87172,1186,10715,5.77
87173,5281,6174,18.16
87174,7328,9740,13.05
87175,1187,7088,4.54
87176,5282,2495,8.80
87177,7329,5867,6.33
87178,1188,6,1.06
87179,1189,2933,3.17
87180,5283,26,10.72
87181,5284,7482,15.09
87182,7330,8402,10.24
87183,7331,3273,18.70
87184,1190,8823,3.19
87185,5285,4649,12.22
87186,7332,8924,3.53
87187,1191,5310,17.12
87188,1192,9444,13.51
87189,5286,9249,2.59
87190,5287,1704,7.55
87191,7333,4766,0.18
87192,7334,8460,15.49
87193,1193,6577,12.64
87194,5288,4310,0.80
87195,7335,434,1.48
87196,1194,2827,0.95
87197,5289,5292,4.71
87198,7336,8341,0.84
87199,1195,10708,13.70
87200,5290,5983,12.67
87201,7337,6171,17.44
87202,1196,7757,17.38
87203,5291,2835,13.32
87204,7338,6306,16.70
87205,1197,5279,17.34
87206,1198,10159,19.26
87207,1199,860,9.93
87208,5292,2793,15.30
87209,5293,807,1.35
87210,5294,1330,7.91
87211,7339,6877,18.08
87212,7340,7409,12.34
87213,7341,979,11.77
87214,1200,7562,12.64
87215,1201,1341,14.13
87216,5295,1916,14.81
87217,5296,2074,14.20
87218,7342,11028,16.50
87219,1202,1703,5.79
87220,5297,10996,1.45
87221,1203,4425,15.42
87222,1204,7370,19.96
87223,5298,49,0.54
87224,5299,1359,10.58
87225,1205,3116,16.25
87226,5300,2468,13.44
87227,1206,7719,9.06
87228,1207,2044,11.19
87229,5301,2736,11.02
87230,5302,203,8.76
87231,1208,1492,7.14
87232,5303,4262,16.88
87233,1209,790,16.45
87234,1210,10020,0.69
87235,1211,5230,4.94
87236,1212,9184,7.71
87237,5304,5027,2.04
87238,5305,1729,9.40
87239,5306,9851,0.31
87240,5307,4701,1.31
87241,1213,662,2.02
87242,1214,3633,6.59
87243,5308,7441,7.09
87244,5309,8524,15.34
87245,1215,5970,7.63
87246,1216,3324,6.97
87247,5310,9423,3.77
87248,5311,4464,8.82
87249,1217,11,13.64
87250,5312,4538,19.85
87251,1218,8227,14.38
87252,1219,4199,14.58
87253,1220,5724,7.68
87254,5313,4205,14.73
87255,5314,6115,10.76
87256,5315,452,11.78
87257,1221,9174,7.09
87258,5316,3341,8.74
87259,1222,3162,2.19
87260,5317,7747,3.03
87261,1223,7455,17.89
87262,5318,5152,12.62
87263,1224,8534,18.82
87264,1225,4506,4.02
87265,5319,8805,7.06
87266,5320,4341,17.84
87267,1226,3233,15.52
87268,5321,97,14.30
87269,1227,6118,12.07
87270,5322,4090,0.55
87271,1228,392,1.87
87272,5323,4015,10.48
87273,1229,5984,2.34
87274,5324,10805,10.09
87275,1230,6772,10.60
87276,5325,9174,10.64
87277,1231,2085,6.81
87278,1232,1557,13.56
87279,5326,10808,16.44
87280,5327,2184,10.30
87281,1233,10976,7.74
87282,1234,10860,14.37
87283,5328,7407,3.44
87284,5329,9608,16.02
87285,1235,4621,13.46
87286,5330,1318,11.47
87287,1236,5697,16.79
87288,5331,7359,15.77
87289,1237,10653,8.44
87290,5332,2653,18.51
87291,1238,10150,15.69
87292,5333,2074,11.56
87293,1239,3682,18.41
87294,1240,6781,5.72
87295,5334,6688,2.95
87296,5335,10405,4.65
87297,1241,3977,1.79
87298,1242,4172,12.13
87299,5336,10091,14.31
87300,5337,9527,2.69
87301,1243,1165,2.39
87302,1244,3146,1.11
87303,5338,4788,19.69
87304,5339,7022,4.04
87305,1245,1299,19.55
87306,1246,5985,15.13
87307,5340,1878,11.49
87308,5341,4068,2.10
87309,1247,4754,16.43
87310,5342,9192,13.31
87311,1248,9456,5.04
87312,5343,7917,16.02
87313,1249,9680,18.94
87314,1250,1399,15.74
87315,5344,6217,8.64
87316,5345,5390,2.51
87317,1251,1935,9.86
87318,5346,10505,4.81
87319,1252,4136,2.72
87320,1253,6292,8.38
87321,5347,4437,14.73
87322,5348,5415,4.47
87323,1254,7310,12.29
87324,1255,1137,13.34
87325,5349,313,2.80
87326,5350,6838,13.07
87327,1256,4709,3.11
87328,5351,5667,1.58
87329,1257,9644,1.94
87330,5352,9837,2.59
87331,1258,11078,11.78
87332,1259,10673,0.57
87333,1260,2944,4.75
87334,5353,4374,5.07
87335,5354,982,13.61
87336,5355,1532,12.94
87337,1261,9136,3.30
87338,5356,4018,6.21
87339,1262,5235,8.40
87340,5357,7661,3.65
87341,1263,9427,13.77
87342,1264,10015,8.70
87343,5358,5288,1.42
